TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate
TX000613,AC00149,35.73,2023-06-12T16:48:03,Debit,Miami,D000693,205.69.66.135,M028,Branch,65,Doctor,87,1,9073.17,2024-11-04T08:11:09
TX000628,AC00403,22.81,2023-05-29T17:53:03,Debit,New York,D000065,81.102.230.41,M083,Online,62,Retired,75,1,3634.76,2024-11-04T08:07:59
TX000638,AC00026,90.88,2023-02-20T16:48:49,Debit,Albuquerque,D000449,196.244.194.198,M071,Branch,18,Student,176,1,3908.47,2024-11-04T08:07:13
TX000641,AC00170,41.51,2023-10-04T16:47:33,Debit,Phoenix,D000688,16.51.235.240,M084,Online,28,Student,48,1,609.6,2024-11-04T08:11:54
TX000642,AC00262,71.53,2023-10-30T16:49:25,Credit,Jacksonville,D000420,11.188.75.155,M030,Branch,68,Retired,39,1,2393.73,2024-11-04T08:12
TX000646,AC00139,50.83,2023-12-18T16:06:14,Credit,Philadelphia,D000421,190.164.160.79,M076,Online,30,Doctor,48,1,9553.42,2024-11-04T08:10:06
TX000647,AC00056,56.89,2023-02-03T18:03:56,Credit,Houston,D000120,31.127.129.152,M062,Branch,59,Engineer,56,1,3034.67,2024-11-04T08:09:52
TX000648,AC00276,20.22,2023-03-10T18:26:19,Debit,Jacksonville,D000123,170.225.23.251,M003,ATM,43,Engineer,138,1,5515.32,2024-11-04T08:06:32
TX000649,AC00447,50.4,2023-03-27T17:02:44,Debit,San Antonio,D000565,44.197.126.59,M079,Branch,36,Doctor,84,1,1677.01,2024-11-04T08:07:17
TX000650,AC00143,73.88,2023-05-08T17:42:36,Debit,Los Angeles,D000405,134.140.85.231,M009,Branch,53,Retired,131,1,4055.55,2024-11-04T08:08:11
TX000660,AC00182,67.57,2023-08-17T16:44:38,Debit,Charlotte,D000498,165.35.58.173,M093,Branch,37,Engineer,107,1,2766.12,2024-11-04T08:11:15
TX000663,AC00424,56.02,2023-06-19T17:50:29,Debit,Memphis,D000455,81.248.235.147,M003,Online,27,Student,142,1,3548.02,2024-11-04T08:07:58
TX000676,AC00286,13.52,2023-05-15T16:51:28,Debit,Seattle,D000584,167.67.137.223,M001,ATM,26,Student,65,1,259.77,2024-11-04T08:06:30
TX000680,AC00101,78.44,2023-11-21T17:25:30,Credit,San Jose,D000476,35.246.53.10,M033,Online,52,Retired,292,1,6870.84,2024-11-04T08:10:39
TX000683,AC00312,10.07,2023-01-17T16:47:41,Debit,Albuquerque,D000494,23.92.205.75,M029,Online,24,Student,49,1,530.81,2024-11-04T08:08:57
TX000688,AC00330,42.42,2023-06-01T17:19:57,Debit,Sacramento,D000068,61.95.76.233,M042,Online,21,Student,102,1,490.57,2024-11-04T08:09:11
TX000689,AC00218,77.03,2023-06-19T16:57:53,Debit,Fresno,D000681,121.67.144.20,M030,ATM,67,Doctor,259,1,11310.27,2024-11-04T08:08:06
TX000690,AC00437,22.59,2023-03-27T16:12:36,Debit,Seattle,D000048,113.115.81.178,M060,ATM,62,Retired,45,1,3988.75,2024-11-04T08:08:22
TX000692,AC00418,25.94,2023-10-16T18:53:31,Credit,San Jose,D000232,42.219.228.159,M003,Online,58,Retired,211,5,4815.11,2024-11-04T08:06:38
TX000703,AC00111,21.49,2023-05-04T16:51:17,Debit,Denver,D000108,60.43.160.195,M050,ATM,58,Doctor,240,1,11991.24,2024-11-04T08:08:08
TX000704,AC00220,63.58,2023-09-11T17:43:14,Debit,Columbus,D000081,163.129.70.210,M093,ATM,18,Student,199,1,8086.04,2024-11-04T08:11:56
TX000706,AC00137,12.11,2023-12-12T16:17:27,Debit,Jacksonville,D000577,57.141.198.111,M038,Branch,75,Retired,127,1,1730.28,2024-11-04T08:07:10
TX000710,AC00462,99.76,2023-08-07T16:21:37,Debit,Sacramento,D000501,38.164.132.63,M039,Branch,26,Student,131,1,416.89,2024-11-04T08:06:26
TX000712,AC00297,33.61,2023-08-21T17:25,Debit,Milwaukee,D000116,142.184.68.230,M014,Online,23,Student,72,1,479.08,2024-11-04T08:08:40
TX000714,AC00382,98.81,2023-09-04T16:48:13,Debit,San Francisco,D000430,38.210.156.148,M047,Branch,27,Student,91,1,797.1,2024-11-04T08:08:11
TX000716,AC00035,78.92,2023-06-15T18:57:42,Credit,Jacksonville,D000118,149.84.108.18,M075,Online,59,Engineer,95,1,5624.86,2024-11-04T08:08:28
TX000718,AC00416,28.73,2023-10-31T16:11:57,Debit,Kansas City,D000384,93.52.44.101,M016,ATM,53,Engineer,185,1,2712.96,2024-11-04T08:08:37
TX000723,AC00418,75.53,2023-08-21T17:36:05,Credit,Fresno,D000597,54.252.249.33,M009,Online,21,Student,157,1,1034.35,2024-11-04T08:07:11
TX000724,AC00237,72.75,2023-05-01T16:30:03,Debit,Phoenix,D000413,105.136.156.29,M067,ATM,64,Doctor,15,1,12042.79,2024-11-04T08:07:19
TX000725,AC00279,39.11,2023-09-01T18:05:37,Debit,Columbus,D000241,196.121.240.10,M052,Online,26,Student,143,1,518.54,2024-11-04T08:08:27
TX000734,AC00046,98.87,2023-01-03T17:51:07,Debit,Detroit,D000058,219.31.152.129,M060,Online,20,Student,179,1,533.2,2024-11-04T08:06:58
TX000743,AC00159,29.22,2023-07-06T18:16:05,Debit,San Antonio,D000432,44.67.137.125,M068,ATM,24,Student,151,1,1649.43,2024-11-04T08:09:03
TX000744,AC00360,46.75,2023-07-31T17:37:31,Debit,Colorado Springs,D000469,196.244.194.198,M078,Branch,67,Retired,150,1,2840.43,2024-11-04T08:09:20
TX000747,AC00110,73.95,2023-11-03T16:39:45,Debit,Kansas City,D000337,6.204.110.7,M012,ATM,26,Student,76,1,363.92,2024-11-04T08:07:22
TX000751,AC00282,56.35,2023-02-09T16:09,Debit,Charlotte,D000266,166.79.195.157,M033,ATM,44,Doctor,75,1,5095.73,2024-11-04T08:07:36
TX000755,AC00153,84.34,2023-06-08T16:27:56,Debit,Memphis,D000493,200.136.146.93,M039,Online,58,Retired,248,3,5313.97,2024-11-04T08:09:31
TX000766,AC00037,79.8,2023-12-22T17:17:34,Debit,Fort Worth,D000477,189.198.67.252,M070,ATM,73,Retired,76,1,6372.58,2024-11-04T08:06:48
TX000767,AC00293,46.24,2023-03-13T16:05:46,Debit,San Diego,D000590,80.155.14.197,M043,Branch,57,Engineer,52,1,2569.56,2024-11-04T08:07:24
TX000770,AC00235,55.89,2023-08-17T16:54:30,Debit,Fresno,D000461,175.230.206.232,M026,Online,72,Retired,150,1,3689.65,2024-11-04T08:11:33
TX000774,AC00141,61.97,2023-05-22T18:45:23,Debit,Phoenix,D000487,10.223.224.50,M056,ATM,74,Retired,95,1,7014.69,2024-11-04T08:10:47
TX000775,AC00061,27.21,2023-06-14T16:34:54,Debit,San Jose,D000700,28.149.72.129,M050,ATM,79,Retired,102,1,3520.61,2024-11-04T08:06:49
TX000778,AC00358,88.4,2023-11-10T18:02:07,Debit,Fort Worth,D000112,112.196.12.19,M065,Online,46,Engineer,174,1,2567.53,2024-11-04T08:09:41
TX000790,AC00342,92.36,2023-03-27T16:48:34,Debit,Dallas,D000598,3.200.166.167,M092,ATM,29,Engineer,144,1,6353.14,2024-11-04T08:07:55
TX000792,AC00339,64.5,2023-08-17T18:32:19,Debit,Denver,D000076,18.72.115.111,M062,ATM,74,Retired,230,1,1351.24,2024-11-04T08:08:31
TX000797,AC00417,51.07,2023-01-23T18:06:58,Debit,Dallas,D000114,162.198.218.92,M017,Branch,63,Retired,133,1,4292.16,2024-11-04T08:12:12
TX000799,AC00304,74.73,2023-01-30T17:17:38,Credit,Jacksonville,D000566,92.180.81.50,M009,Branch,64,Retired,162,1,6353.22,2024-11-04T08:08:26
TX000807,AC00053,24.77,2023-11-01T16:55:58,Credit,Nashville,D000449,223.32.70.156,M002,Online,40,Engineer,17,1,478.23,2024-11-04T08:07:20
TX000809,AC00422,80.24,2023-05-19T17:28:42,Credit,New York,D000604,190.92.63.219,M016,Branch,53,Doctor,58,1,8012.81,2024-11-04T08:12:13
TX000817,AC00050,24.19,2023-02-08T17:33:08,Debit,San Diego,D000099,186.135.2.148,M061,ATM,29,Engineer,28,1,2756.2,2024-11-04T08:07:26
TX000820,AC00452,63.17,2023-07-25T18:28:57,Debit,Fresno,D000647,113.137.153.101,M039,ATM,20,Student,148,1,1676.57,2024-11-04T08:07:18
TX000823,AC00188,48.78,2023-08-11T16:43:41,Credit,Kansas City,D000071,112.222.0.29,M006,Branch,18,Student,136,1,552.06,2024-11-04T08:10:11
TX000825,AC00319,60.99,2023-08-01T17:14:17,Debit,Oklahoma City,D000651,5.50.152.168,M037,Branch,34,Engineer,58,1,7281.46,2024-11-04T08:07:51
TX000829,AC00249,70.03,2023-12-18T18:34:33,Debit,Nashville,D000005,193.221.15.59,M073,Branch,63,Retired,49,1,7330.31,2024-11-04T08:07:55
TX000832,AC00386,39.69,2023-04-24T17:16:27,Debit,Austin,D000539,219.98.242.240,M089,Online,70,Retired,163,1,3524.68,2024-11-04T08:07:44
TX000834,AC00307,81.27,2023-11-07T16:36:34,Credit,Seattle,D000228,201.95.180.152,M051,Online,22,Student,68,1,1814.48,2024-11-04T08:10:47
TX000836,AC00078,16.73,2023-11-30T17:48:36,Debit,Omaha,D000660,205.45.234.42,M022,Online,79,Retired,165,1,7591.13,2024-11-04T08:08:04
TX000838,AC00169,39.21,2023-05-10T16:15:31,Debit,Miami,D000059,105.87.212.115,M093,ATM,66,Doctor,245,4,9385.57,2024-11-04T08:11:52
TX000851,AC00124,23.4,2023-02-08T18:27:49,Debit,El Paso,D000079,74.58.165.67,M027,ATM,46,Doctor,175,4,14851.28,2024-11-04T08:07:14
TX000854,AC00321,59.51,2023-04-04T16:12:25,Credit,Dallas,D000263,86.220.59.252,M086,Online,36,Doctor,55,1,9955.88,2024-11-04T08:12:18
TX000855,AC00302,50.63,2023-05-24T16:21:09,Debit,Columbus,D000314,9.230.41.239,M045,Online,64,Retired,143,1,4732.81,2024-11-04T08:12:22
TX000858,AC00327,11.81,2023-02-27T16:07:38,Debit,Phoenix,D000295,96.162.11.85,M072,ATM,21,Student,131,1,320.25,2024-11-04T08:07:53
TX000867,AC00263,98.71,2023-09-18T17:41:29,Debit,Fort Worth,D000276,79.227.202.117,M070,ATM,32,Doctor,117,1,10095.23,2024-11-04T08:07:42
TX000868,AC00009,87.38,2023-03-03T18:23:29,Debit,Atlanta,D000356,3.200.166.167,M054,Branch,21,Student,252,1,1504.99,2024-11-04T08:09:45
TX000869,AC00436,83.39,2023-09-18T16:00:54,Debit,Omaha,D000069,135.73.131.111,M042,Branch,32,Doctor,158,1,13182.11,2024-11-04T08:12:20
TX000878,AC00035,53.51,2023-10-26T16:54:32,Debit,New York,D000671,136.172.149.77,M030,Online,56,Retired,165,1,5773.5,2024-11-04T08:11:18
TX000880,AC00362,52.95,2023-08-07T18:02:59,Credit,Charlotte,D000652,148.234.210.167,M061,Online,68,Retired,14,1,6335.58,2024-11-04T08:07:52
TX000886,AC00133,11.46,2023-02-13T16:53:17,Credit,San Francisco,D000315,13.188.62.74,M092,Online,41,Engineer,128,1,2356.71,2024-11-04T08:09:16
TX000887,AC00480,61.37,2023-02-06T16:54:19,Debit,Columbus,D000074,57.141.198.111,M001,Branch,75,Retired,164,1,4294.44,2024-11-04T08:10:55
TX000891,AC00216,60.96,2023-10-23T16:35:48,Debit,Colorado Springs,D000090,184.185.209.72,M065,ATM,52,Retired,238,1,6189.24,2024-11-04T08:09:58
TX000892,AC00431,64.21,2023-01-09T16:36:16,Debit,Omaha,D000527,134.222.122.238,M028,ATM,51,Doctor,37,1,12540.18,2024-11-04T08:09:24
TX000894,AC00090,50.26,2023-11-09T17:51:35,Debit,Las Vegas,D000268,52.1.78.30,M055,Branch,65,Retired,164,1,1519.38,2024-11-04T08:10:47
TX000896,AC00357,54.47,2023-11-13T17:47:07,Credit,Philadelphia,D000434,190.92.63.219,M100,Branch,23,Student,34,1,1131.42,2024-11-04T08:11:15
TX000897,AC00404,79.76,2023-04-03T16:25:35,Debit,Kansas City,D000110,221.169.49.152,M043,Online,68,Doctor,115,1,10278.75,2024-11-04T08:08:14
TX000898,AC00390,16.79,2023-11-06T16:42:34,Credit,Detroit,D000317,204.120.80.105,M023,Online,30,Doctor,146,1,535.15,2024-11-04T08:11:01
TX000900,AC00161,68.62,2023-06-29T16:57:52,Debit,Omaha,D000044,167.67.137.223,M091,Branch,29,Doctor,157,1,13891.47,2024-11-04T08:10:59
TX000904,AC00045,72.68,2023-07-21T17:56:49,Debit,Seattle,D000697,87.234.36.48,M072,Online,69,Retired,44,1,6216.77,2024-11-04T08:10:20
TX000907,AC00109,29.22,2023-02-27T18:33:48,Debit,Detroit,D000660,218.83.2.94,M056,ATM,27,Engineer,69,1,7795.79,2024-11-04T08:10:28
TX000921,AC00352,74.04,2023-02-23T18:23:29,Debit,Memphis,D000103,188.124.181.12,M094,Online,18,Student,66,1,1690.23,2024-11-04T08:11:29
TX000923,AC00061,21.15,2023-11-20T16:06:10,Debit,Columbus,D000484,159.37.30.154,M058,Branch,70,Retired,180,1,3466.74,2024-11-04T08:09:46
TX000929,AC00479,22.26,2023-01-30T18:50,Debit,San Antonio,D000028,211.45.75.44,M057,Branch,19,Student,56,1,5583.88,2024-11-04T08:08:53
TX000932,AC00050,38.81,2023-04-28T18:52:30,Credit,Virginia Beach,D000285,120.32.147.210,M001,Online,25,Student,145,1,1619.6,2024-11-04T08:12:12
TX000933,AC00200,76.51,2023-04-03T16:01:51,Credit,Mesa,D000242,200.22.195.243,M016,Online,49,Engineer,120,4,9475.4,2024-11-04T08:07:51
TX000934,AC00254,32.46,2023-03-10T18:59:46,Debit,Charlotte,D000536,156.187.182.236,M092,Online,31,Doctor,10,1,8656.18,2024-11-04T08:09:33
TX000936,AC00320,20.64,2023-04-20T16:01:05,Debit,Charlotte,D000063,197.23.128.119,M079,Branch,22,Student,59,1,949.38,2024-11-04T08:09:17
TX000939,AC00111,35.05,2023-09-27T18:52:36,Debit,Boston,D000589,115.241.186.164,M047,Branch,30,Doctor,105,1,14330.47,2024-11-04T08:07:17
TX000941,AC00429,25.38,2023-10-23T16:03:09,Debit,Louisville,D000222,201.114.165.141,M024,Branch,57,Engineer,66,1,8616.05,2024-11-04T08:11:41
TX000945,AC00459,11.04,2023-02-13T18:17:28,Debit,Phoenix,D000638,168.36.49.167,M036,Online,30,Engineer,43,1,6983.04,2024-11-04T08:10:40
TX000948,AC00377,32.34,2023-06-21T16:52:25,Debit,Kansas City,D000622,176.96.83.253,M080,Branch,44,Doctor,45,1,7847.62,2024-11-04T08:09:28
TX000958,AC00217,20.27,2023-12-04T16:27:40,Debit,Miami,D000649,86.103.2.29,M065,Branch,18,Student,22,1,796.35,2024-11-04T08:09:38
TX000963,AC00124,55.86,2023-01-23T17:18:16,Debit,Seattle,D000211,200.136.146.93,M007,Online,39,Engineer,68,1,5346.46,2024-11-04T08:06:59
TX000964,AC00247,10.77,2023-03-08T16:58:31,Debit,Indianapolis,D000253,37.227.215.145,M096,ATM,31,Doctor,178,1,10704.95,2024-11-04T08:10:45
TX000965,AC00297,95.55,2023-04-10T16:25:15,Debit,Louisville,D000595,42.3.3.101,M060,Branch,33,Engineer,51,1,2434.74,2024-11-04T08:10:13
TX000968,AC00185,21.41,2023-12-04T16:27:03,Debit,Louisville,D000092,195.164.171.146,M062,Online,57,Doctor,99,1,658.91,2024-11-04T08:08:40
TX000973,AC00304,37.7,2023-06-29T16:04:17,Debit,Miami,D000344,167.67.137.223,M038,ATM,20,Student,109,1,1741.1,2024-11-04T08:12:08
TX000974,AC00475,19.59,2023-06-16T18:47:34,Debit,Charlotte,D000529,170.54.231.239,M016,Branch,64,Retired,122,1,1061.69,2024-11-04T08:10:31
TX000975,AC00111,81.35,2023-01-23T17:39:08,Debit,Houston,D000242,205.69.66.135,M028,Online,41,Engineer,103,1,7192.45,2024-11-04T08:07:04
TX000980,AC00147,67.15,2023-11-20T17:17:05,Debit,Indianapolis,D000661,191.91.45.159,M001,Online,59,Doctor,14,1,9028.49,2024-11-04T08:10:53
TX000990,AC00463,83.79,2023-10-12T16:37:49,Debit,Nashville,D000176,12.246.170.239,M031,ATM,57,Engineer,47,1,5061.3,2024-11-04T08:09:05
TX000992,AC00239,99.16,2023-02-28T17:55,Debit,San Francisco,D000573,84.237.126.96,M045,Online,79,Retired,202,1,2607.58,2024-11-04T08:10:27
TX000994,AC00144,29.91,2023-07-31T16:26:33,Credit,Philadelphia,D000551,113.21.93.28,M034,Online,76,Retired,43,3,2834.84,2024-11-04T08:08:39
TX000996,AC00039,50.29,2023-09-18T16:13:38,Credit,Raleigh,D000499,171.150.178.172,M028,Online,58,Doctor,64,1,7604.9,2024-11-04T08:07:16
TX000999,AC00339,17.95,2023-06-05T17:22:19,Credit,Sacramento,D000411,167.164.55.0,M027,Branch,64,Doctor,135,1,12344.9,2024-11-04T08:09:36
TX001001,AC00345,16.73,2023-02-22T17:39:54,Debit,Houston,D000411,27.215.118.94,M073,Online,45,Engineer,48,1,2202.62,2024-11-04T08:09:36
TX001005,AC00183,55.12,2023-09-18T16:19:03,Credit,Houston,D000219,152.140.239.181,M021,Online,34,Engineer,261,1,3791.99,2024-11-04T08:11:19
TX001006,AC00190,15.74,2023-01-09T16:05:02,Debit,Denver,D000064,136.250.159.93,M051,Branch,27,Student,38,1,690.16,2024-11-04T08:10:02
TX001010,AC00013,75.04,2023-07-27T17:04:46,Debit,El Paso,D000037,52.1.78.30,M056,ATM,49,Engineer,178,1,9648.6,2024-11-04T08:07:28
TX001023,AC00246,77.25,2023-12-22T17:49:57,Debit,Virginia Beach,D000142,45.182.28.148,M059,Branch,68,Doctor,157,1,14077.97,2024-11-04T08:07:50
TX001032,AC00258,66.69,2023-11-01T16:03:17,Credit,San Antonio,D000624,52.50.209.49,M043,Branch,25,Student,140,1,1210.33,2024-11-04T08:07:16
TX001033,AC00164,95.75,2023-07-12T16:54:53,Debit,Los Angeles,D000040,190.92.63.219,M064,Branch,31,Engineer,169,1,337.62,2024-11-04T08:07:32
TX001034,AC00032,43.91,2023-08-17T18:31:23,Debit,Albuquerque,D000515,149.84.108.18,M073,Online,27,Student,86,1,1806.68,2024-11-04T08:12:22
TX001035,AC00092,98.03,2023-12-18T18:41:26,Debit,El Paso,D000697,49.20.211.229,M095,Branch,54,Engineer,165,1,6323.45,2024-11-04T08:08:36
TX001039,AC00291,36.57,2023-08-07T16:49:34,Debit,Omaha,D000617,221.23.158.87,M051,ATM,62,Retired,69,1,2583.07,2024-11-04T08:07:02
TX001041,AC00024,84.89,2023-05-22T17:27:11,Debit,San Jose,D000618,201.113.165.203,M018,ATM,37,Engineer,70,1,4735.61,2024-11-04T08:12:16
TX001048,AC00100,71.29,2023-02-02T17:02:05,Debit,Chicago,D000345,112.86.148.212,M075,ATM,68,Retired,55,2,7225.63,2024-11-04T08:07:50
TX001051,AC00420,62.86,2023-05-08T16:24,Debit,Houston,D000271,200.136.146.93,M090,Branch,25,Student,31,1,1040.43,2024-11-04T08:10:33
TX001054,AC00052,11.46,2023-10-09T16:50:41,Debit,Chicago,D000232,217.82.46.37,M056,Online,67,Retired,73,1,6628.75,2024-11-04T08:07:19
TX001056,AC00317,13.48,2023-09-20T17:49:53,Debit,Las Vegas,D000279,32.169.88.41,M094,Online,18,Student,20,3,521.88,2024-11-04T08:10:20
TX001057,AC00348,65.32,2023-11-02T16:15:50,Debit,Mesa,D000684,40.10.25.102,M094,ATM,28,Student,54,1,9165.02,2024-11-04T08:11:09
TX001058,AC00191,83.07,2023-01-06T16:13:53,Debit,Miami,D000182,138.210.196.19,M026,Branch,27,Engineer,291,4,6704.76,2024-11-04T08:10:42
TX001060,AC00487,85.31,2023-12-11T16:06:04,Debit,Kansas City,D000332,45.64.74.86,M019,ATM,62,Retired,27,1,6095.65,2024-11-04T08:08:13
TX001063,AC00456,68.1,2023-01-02T16:00:06,Debit,Milwaukee,D000235,94.227.164.192,M089,ATM,20,Student,47,1,1382.8,2024-11-04T08:10:15
TX001064,AC00025,65.26,2023-12-08T17:05:35,Debit,Sacramento,D000489,77.208.193.198,M026,Branch,26,Student,72,1,7380.63,2024-11-04T08:10:54
TX001067,AC00458,88.38,2023-01-17T16:10:33,Debit,Virginia Beach,D000100,19.20.13.234,M026,ATM,30,Engineer,138,1,3707.82,2024-11-04T08:08:14
TX001068,AC00248,48.77,2023-06-15T17:49:07,Credit,Austin,D000273,110.247.153.70,M013,Online,42,Engineer,51,1,2040.16,2024-11-04T08:08:21
TX001071,AC00249,48.29,2023-09-25T17:58:54,Debit,San Diego,D000295,221.105.243.251,M060,Online,37,Engineer,242,1,8883.4,2024-11-04T08:07:56
TX001075,AC00248,44.54,2023-10-16T16:23:58,Debit,San Antonio,D000046,81.67.222.238,M048,ATM,31,Engineer,164,1,362.4,2024-11-04T08:07:59
TX001077,AC00345,82.17,2023-12-18T18:25:05,Debit,Fort Worth,D000669,130.29.230.16,M096,Branch,28,Student,21,1,1913.06,2024-11-04T08:09:37
TX001084,AC00086,11.57,2023-12-20T16:17:16,Credit,New York,D000550,116.106.207.139,M037,Branch,56,Retired,64,1,2061.61,2024-11-04T08:10:56
TX001087,AC00403,79.43,2023-07-24T17:30:24,Debit,Dallas,D000393,143.212.47.226,M009,ATM,74,Retired,72,1,6579.37,2024-11-04T08:07:37
TX001089,AC00362,51.22,2023-06-29T16:11:08,Debit,Fresno,D000083,49.29.37.185,M040,Branch,23,Student,82,1,1664.59,2024-11-04T08:10:07
TX001095,AC00441,86.41,2023-03-27T17:54:30,Debit,Fresno,D000061,168.55.199.214,M099,ATM,75,Retired,125,1,3128.71,2024-11-04T08:11:25
TX001096,AC00196,21.57,2023-10-26T16:11:13,Debit,San Francisco,D000655,136.105.231.135,M071,ATM,54,Retired,71,1,7587.48,2024-11-04T08:09:29
TX001097,AC00444,82.67,2023-08-25T16:40:17,Debit,Milwaukee,D000466,185.23.87.107,M014,Branch,26,Student,46,1,290.59,2024-11-04T08:07:11
TX001102,AC00462,47.48,2023-02-20T16:47:23,Debit,El Paso,D000198,196.244.194.198,M027,Branch,24,Student,66,1,585.52,2024-11-04T08:08:50
TX001103,AC00310,64.92,2023-05-19T18:47:11,Debit,Atlanta,D000110,186.57.149.225,M082,Branch,58,Engineer,236,1,5481.76,2024-11-04T08:11:10
TX001106,AC00057,22.54,2023-08-29T16:19:14,Debit,El Paso,D000075,161.161.26.115,M044,Online,26,Engineer,42,1,7139.11,2024-11-04T08:10:34
TX001109,AC00390,43.65,2023-10-30T16:23:34,Credit,Charlotte,D000236,41.82.55.163,M066,Branch,30,Engineer,212,1,2870.67,2024-11-04T08:11:55
TX001113,AC00271,36.76,2023-04-10T16:51:43,Credit,Philadelphia,D000380,58.1.27.124,M053,Online,65,Retired,108,1,1228.93,2024-11-04T08:12:08
TX001116,AC00245,42.58,2023-02-06T16:32:53,Debit,San Jose,D000388,214.247.164.80,M057,Online,30,Doctor,80,1,13485.0,2024-11-04T08:10:23
TX001120,AC00423,61.77,2023-09-28T17:06:32,Debit,Charlotte,D000327,55.154.161.250,M082,Branch,56,Doctor,49,1,12352.2,2024-11-04T08:11:35
TX001125,AC00365,47.6,2023-02-23T18:42:51,Debit,Austin,D000591,163.58.140.206,M026,Online,53,Engineer,115,1,1382.51,2024-11-04T08:08:20
TX001135,AC00016,26.27,2023-03-17T16:22:52,Credit,Portland,D000332,62.27.235.199,M027,Online,45,Engineer,177,1,8853.93,2024-11-04T08:10:21
TX001138,AC00152,99.52,2023-04-10T17:49:04,Debit,San Diego,D000335,24.181.236.233,M083,ATM,52,Engineer,127,1,3798.09,2024-11-04T08:11:40
TX001141,AC00286,42.72,2023-08-17T16:55:10,Debit,Nashville,D000193,186.135.2.148,M001,ATM,37,Engineer,143,1,2669.66,2024-11-04T08:06:59
TX001154,AC00353,63.74,2023-09-12T17:50:26,Debit,Chicago,D000658,100.128.70.210,M092,Online,63,Retired,31,1,4336.4,2024-11-04T08:08:53
TX001155,AC00445,77.02,2023-08-17T16:18:22,Credit,Miami,D000560,195.237.152.198,M053,Online,59,Doctor,132,1,800.83,2024-11-04T08:07:54
TX001164,AC00309,52.04,2023-07-27T16:28:26,Credit,Colorado Springs,D000310,105.87.212.115,M070,Branch,50,Doctor,31,1,8436.12,2024-11-04T08:07:38
TX001175,AC00462,39.41,2023-11-27T16:27:56,Debit,Louisville,D000356,58.190.9.136,M030,Branch,25,Student,132,1,921.91,2024-11-04T08:11:02
TX001180,AC00456,78.5,2023-02-14T16:06:36,Credit,San Jose,D000574,166.41.54.117,M007,Branch,31,Doctor,41,1,13991.5,2024-11-04T08:11:54
TX001181,AC00016,50.0,2023-02-24T18:05:12,Credit,Jacksonville,D000309,150.231.20.169,M018,ATM,53,Doctor,87,1,185.87,2024-11-04T08:11:22
TX001183,AC00401,11.67,2023-11-13T16:30:21,Debit,Fort Worth,D000017,43.98.242.106,M078,Branch,76,Retired,105,1,7458.63,2024-11-04T08:10:20
TX001184,AC00366,83.16,2023-08-16T16:11:56,Debit,Los Angeles,D000037,45.64.74.86,M091,ATM,61,Retired,177,1,3065.87,2024-11-04T08:08:46
TX001186,AC00060,74.27,2023-07-13T17:17:07,Credit,Memphis,D000249,190.164.160.79,M090,Online,59,Doctor,148,1,13696.61,2024-11-04T08:11:20
TX001197,AC00404,63.98,2023-10-30T16:01:43,Debit,Baltimore,D000150,182.225.2.156,M026,Online,54,Doctor,258,1,7954.12,2024-11-04T08:06:53
TX001201,AC00249,18.41,2023-12-01T17:26:46,Debit,Atlanta,D000028,58.190.9.136,M072,Branch,53,Doctor,168,1,8287.54,2024-11-04T08:11:30
TX001204,AC00490,48.05,2023-05-18T17:34:20,Debit,New York,D000668,125.225.212.244,M060,Branch,27,Engineer,38,1,5334.97,2024-11-04T08:09:07
TX001206,AC00087,32.91,2023-05-04T16:37:01,Debit,Fort Worth,D000471,54.252.249.33,M036,Online,19,Student,255,1,427.3,2024-11-04T08:06:44
TX001208,AC00267,31.81,2023-04-06T17:41:53,Debit,Fort Worth,D000641,147.114.91.132,M033,Online,51,Retired,149,1,1406.6,2024-11-04T08:06:48
TX001212,AC00477,95.83,2023-12-01T16:01:26,Debit,Washington,D000089,133.67.250.163,M070,Online,27,Student,91,1,1726.4,2024-11-04T08:08:23
TX001213,AC00417,51.15,2023-03-01T17:26:49,Credit,Los Angeles,D000215,221.206.44.63,M019,Branch,46,Engineer,199,1,8992.25,2024-11-04T08:10:54
TX001215,AC00147,50.75,2023-08-14T18:14:23,Debit,Boston,D000642,157.47.114.20,M018,ATM,62,Doctor,185,1,8271.47,2024-11-04T08:07:41
TX001218,AC00381,23.38,2023-09-25T18:46:41,Debit,Memphis,D000412,6.204.110.7,M062,Branch,32,Engineer,89,1,9968.49,2024-11-04T08:09:41
TX001226,AC00465,81.08,2023-09-19T16:56:35,Debit,Omaha,D000196,119.43.28.203,M089,ATM,58,Engineer,56,1,7788.91,2024-11-04T08:07:17
